GridDimension: 20x20
Iteration,CellX,CellY,Susceptible,Infected,Recovered
0, 4, 12, 95, 0, 0
0, 4, 13, 98, 0, 0
0, 4, 14, 101, 0, 0
0, 4, 15, 104, 0, 0
0, 4, 16, 102, 0, 0
0, 4, 17, 83, 0, 0
0, 4, 18, 90, 0, 0
0, 4, 19, 96, 0, 0
0, 5, 0, 86, 0, 0
0, 5, 1, 103, 0, 0
0, 5, 2, 97, 0, 0
0, 5, 3, 103, 0, 0
0, 5, 4, 98, 0, 0
0, 5, 5, 89, 0, 0
0, 5, 6, 83, 0, 0
0, 5, 7, 93, 0, 0
0, 5, 8, 100, 0, 0
0, 5, 9, 92, 0, 0
0, 5, 10, 97, 0, 0
0, 5, 11, 87, 0, 0
0, 5, 12, 97, 0, 0
0, 5, 13, 85, 0, 0
0, 5, 14, 101, 0, 0
0, 5, 15, 88, 0, 0
0, 5, 16, 84, 0, 0
0, 5, 17, 88, 0, 0
0, 5, 18, 80, 0, 0
0, 5, 19, 80, 0, 0
0, 6, 0, 84, 0, 0
0, 6, 1, 89, 0, 0
0, 6, 2, 91, 0, 0
0, 6, 3, 85, 0, 0
0, 6, 4, 94, 0, 0
0, 6, 5, 86, 0, 0
0, 6, 6, 89, 0, 0
0, 6, 7, 94, 0, 0
0, 6, 8, 97, 0, 0
0, 6, 9, 89, 0, 0
0, 6, 10, 85, 0, 0
0, 6, 11, 89, 0, 0
0, 6, 12, 101, 0, 0
0, 6, 13, 82, 0, 0
0, 6, 14, 78, 0, 0
0, 6, 15, 93, 0, 0
0, 6, 16, 93, 0, 0
0, 6, 17, 94, 0, 0
0, 6, 18, 91, 0, 0
0, 6, 19, 101, 0, 0
0, 7, 0, 73, 0, 0
0, 7, 1, 90, 0, 0
0, 7, 2, 102, 0, 0
0, 7, 3, 105, 0, 0
0, 7, 4, 85, 0, 0
0, 7, 5, 109, 0, 0
0, 7, 6, 85, 0, 0
0, 7, 7, 96, 0, 0
0, 7, 8, 83, 0, 0
0, 7, 9, 95, 0, 0
0, 7, 10, 70, 0, 0
0, 7, 11, 95, 0, 0
0, 7, 12, 96, 0, 0
0, 7, 13, 82, 0, 0
0, 7, 14, 91, 0, 0
0, 7, 15, 91, 0, 0
0, 7, 16, 87, 0, 0
0, 7, 17, 100, 0, 0
0, 7, 18, 99, 0, 0
0, 7, 19, 85, 0, 0
0, 8, 0, 88, 0, 0
0, 8, 1, 85, 0, 0
0, 8, 2, 109, 0, 0
0, 8, 3, 71, 0, 0
0, 8, 4, 85, 0, 0
0, 8, 5, 79, 0, 0
0, 8, 6, 82, 0, 0
0, 8, 7, 85, 0, 0
0, 8, 8, 96, 0, 0
0, 8, 9, 96, 0, 0
0, 8, 10, 93, 0, 0
0, 8, 11, 92, 0, 0
0, 8, 12, 83, 0, 0
0, 8, 13, 84, 0, 0
0, 8, 14, 94, 0, 0
0, 8, 15, 102, 0, 0
0, 8, 16, 94, 0, 0
0, 8, 17, 94, 0, 0
0, 8, 18, 81, 0, 0
0, 8, 19, 105, 0, 0
0, 9, 0, 73, 0, 0
0, 9, 1, 79, 0, 0
0, 9, 2, 76, 0, 0
0, 9, 3, 97, 0, 0
0, 9, 4, 96, 0, 0
0, 9, 5, 92, 0, 0
0, 9, 6, 97, 0, 0
0, 9, 7, 93, 0, 0
0, 9, 8, 78, 0, 0
0, 9, 9, 83, 100, 0
0, 9, 10, 87, 0, 0
0, 9, 11, 105, 0, 0
0, 9, 12, 80, 0, 0
0, 9, 13, 79, 0, 0
0, 9, 14, 91, 0, 0
0, 9, 15, 89, 0, 0
0, 9, 16, 95, 0, 0
0, 9, 17, 96, 0, 0
0, 9, 18, 95, 0, 0
0, 9, 19, 94, 0, 0
0, 10, 0, 84, 0, 0
0, 10, 1, 97, 0, 0
0, 10, 2, 79, 0, 0
0, 10, 3, 99, 0, 0
0, 10, 4, 99, 0, 0
0, 10, 5, 96, 0, 0
0, 10, 6, 93, 0, 0
0, 10, 7, 100, 0, 0
0, 10, 8, 83, 0, 0
0, 10, 9, 87, 0, 0
0, 10, 10, 102, 0, 0
0, 10, 11, 101, 0, 0
0, 10, 12, 91, 0, 0
0, 10, 13, 67, 0, 0
0, 10, 14, 80, 0, 0
0, 10, 15, 87, 0, 0
0, 10, 16, 84, 0, 0
0, 10, 17, 111, 0, 0
0, 10, 18, 81, 0, 0
0, 10, 19, 93, 0, 0
0, 11, 0, 87, 0, 0
0, 11, 1, 101, 0, 0
0, 11, 2, 100, 0, 0
0, 11, 3, 83, 0, 0
0, 11, 4, 111, 0, 0
0, 11, 5, 93, 0, 0
0, 11, 6, 89, 0, 0
0, 11, 7, 75, 0, 0
0, 11, 8, 85, 0, 0
0, 11, 9, 80, 0, 0
0, 11, 10, 85, 0, 0
0, 11, 11, 92, 0, 0
0, 11, 12, 82, 0, 0
0, 11, 13, 93, 0, 0
0, 11, 14, 101, 0, 0
0, 11, 15, 94, 0, 0
0, 11, 16, 86, 0, 0
0, 11, 17, 99, 0, 0
0, 11, 18, 90, 0, 0
0, 11, 19, 100, 0, 0
0, 12, 0, 93, 0, 0
0, 12, 1, 100, 0, 0
0, 12, 2, 79, 0, 0
0, 12, 3, 81, 0, 0
0, 12, 4, 77, 0, 0
0, 12, 5, 66, 0, 0
0, 12, 6, 101, 0, 0
0, 12, 7, 97, 0, 0
0, 12, 8, 81, 0, 0
0, 12, 9, 100, 0, 0
0, 12, 10, 99, 0, 0
0, 12, 11, 108, 0, 0
0, 12, 12, 93, 0, 0
0, 12, 13, 69, 0, 0
0, 12, 14, 91, 0, 0
0, 12, 15, 98, 0, 0
0, 12, 16, 102, 0, 0
0, 12, 17, 93, 0, 0
0, 12, 18, 107, 0, 0
0, 12, 19, 101, 0, 0
0, 13, 0, 101, 0, 0
0, 13, 1, 90, 0, 0
0, 13, 2, 109, 0, 0
0, 13, 3, 88, 0, 0
0, 13, 4, 100, 0, 0
0, 13, 5, 111, 0, 0
0, 13, 6, 99, 0, 0
0, 13, 7, 79, 0, 0
0, 13, 8, 78, 0, 0
0, 13, 9, 97, 0, 0
0, 13, 10, 111, 0, 0
0, 13, 11, 91, 0, 0
0, 13, 12, 93, 0, 0
0, 13, 13, 86, 0, 0
0, 13, 14, 91, 0, 0
0, 13, 15, 94, 0, 0
0, 13, 16, 90, 0, 0
0, 13, 17, 95, 0, 0
0, 13, 18, 107, 0, 0
0, 13, 19, 87, 0, 0
0, 14, 0, 91, 0, 0
0, 14, 1, 92, 0, 0
0, 14, 2, 86, 0, 0
0, 14, 3, 88, 0, 0
0, 14, 4, 98, 0, 0
0, 14, 5, 94, 0, 0
0, 14, 6, 91, 0, 0
0, 14, 7, 96, 0, 0
0, 14, 8, 87, 0, 0
0, 14, 9, 86, 0, 0
0, 14, 10, 87, 0, 0
0, 14, 11, 79, 0, 0
0, 14, 12, 98, 0, 0
0, 14, 13, 104, 0, 0
0, 14, 14, 85, 0, 0
0, 14, 15, 89, 0, 0
0, 14, 16, 100, 0, 0
0, 14, 17, 89, 0, 0
0, 14, 18, 88, 0, 0
0, 14, 19, 102, 0, 0
0, 15, 0, 84, 0, 0
0, 15, 1, 104, 0, 0
0, 15, 2, 107, 0, 0
0, 15, 3, 90, 0, 0
0, 15, 4, 94, 0, 0
0, 15, 5, 83, 0, 0
0, 15, 6, 97, 0, 0
0, 15, 7, 100, 0, 0
0, 15, 8, 66, 0, 0
0, 15, 9, 77, 0, 0
0, 15, 10, 88, 0, 0
0, 15, 11, 93, 0, 0
0, 15, 12, 69, 0, 0
0, 15, 13, 85, 0, 0
0, 15, 14, 95, 0, 0
0, 15, 15, 96, 0, 0
0, 15, 16, 98, 0, 0
0, 15, 17, 103, 0, 0
0, 15, 18, 92, 0, 0
0, 15, 19, 103, 0, 0
0, 16, 0, 91, 0, 0
0, 16, 1, 100, 0, 0
0, 16, 2, 84, 0, 0
0, 16, 3, 88, 0, 0
0, 16, 4, 97, 0, 0
0, 16, 5, 91, 0, 0
0, 16, 6, 94, 0, 0
0, 16, 7, 92, 0, 0
0, 16, 8, 96, 0, 0
0, 16, 9, 99, 0, 0
0, 16, 10, 93, 0, 0
0, 16, 11, 106, 0, 0
0, 16, 12, 88, 0, 0
0, 16, 13, 89, 0, 0
0, 16, 14, 83, 0, 0
0, 16, 15, 102, 0, 0
0, 16, 16, 89, 0, 0
0, 16, 17, 90, 0, 0
0, 16, 18, 87, 0, 0
0, 16, 19, 76, 0, 0
0, 17, 0, 84, 0, 0
0, 17, 1, 106, 0, 0
0, 17, 2, 115, 0, 0
0, 17, 3, 98, 0, 0
0, 17, 4, 91, 0, 0
0, 17, 5, 97, 0, 0
0, 17, 6, 108, 0, 0
0, 17, 7, 101, 0, 0
0, 17, 8, 90, 0, 0
0, 17, 9, 96, 0, 0
0, 17, 10, 95, 0, 0
0, 17, 11, 106, 0, 0
0, 17, 12, 105, 0, 0
0, 17, 13, 106, 0, 0
0, 17, 14, 99, 0, 0
0, 17, 15, 88, 0, 0
0, 17, 16, 93, 0, 0
0, 17, 17, 90, 0, 0
0, 17, 18, 96, 0, 0
0, 17, 19, 97, 0, 0
0, 18, 0, 80, 0, 0
0, 18, 1, 94, 0, 0
0, 18, 2, 101, 0, 0
0, 18, 3, 98, 0, 0
0, 18, 4, 97, 0, 0
0, 18, 5, 84, 0, 0
0, 18, 6, 92, 0, 0
0, 18, 7, 94, 0, 0
0, 18, 8, 103, 0, 0
0, 18, 9, 86, 0, 0
0, 18, 10, 75, 0, 0
0, 18, 11, 84, 0, 0
0, 18, 12, 90, 0, 0
0, 18, 13, 71, 0, 0
0, 18, 14, 87, 0, 0
0, 18, 15, 86, 0, 0
0, 18, 16, 91, 0, 0
0, 18, 17, 91, 0, 0
0, 18, 18, 91, 0, 0
0, 18, 19, 95, 0, 0
0, 19, 0, 77, 0, 0
0, 19, 1, 83, 0, 0
0, 19, 2, 93, 0, 0
0, 19, 3, 80, 0, 0
0, 19, 4, 78, 0, 0
0, 19, 5, 102, 0, 0
0, 19, 6, 84, 0, 0
0, 19, 7, 84, 0, 0
0, 19, 8, 87, 0, 0
0, 19, 9, 104, 0, 0
0, 19, 10, 99, 0, 0
0, 19, 11, 100, 0, 0
0, 19, 12, 97, 0, 0
0, 19, 13, 95, 0, 0
0, 19, 14, 94, 0, 0
0, 19, 15, 89, 0, 0
0, 19, 16, 98, 0, 0
0, 19, 17, 85, 0, 0
0, 19, 18, 89, 0, 0
0, 19, 19, 90, 0, 0
1, 0, 0, 72, 0, 0
1, 0, 1, 88, 0, 0
1, 0, 2, 93, 0, 0
1, 0, 3, 104, 0, 0
1, 0, 4, 87, 0, 0
1, 0, 5, 94, 0, 0
1, 0, 6, 85, 0, 0
1, 0, 7, 85, 0, 0
1, 0, 8, 91, 0, 0
1, 0, 9, 83, 0, 0
1, 0, 10, 78, 0, 0
1, 0, 11, 89, 0, 0
1, 0, 12, 116, 0, 0
1, 0, 13, 82, 0, 0
1, 0, 14, 93, 0, 0
1, 0, 15, 82, 0, 0
1, 0, 16, 91, 0, 0
1, 0, 17, 104, 0, 0
1, 0, 18, 101, 0, 0
1, 0, 19, 118, 0, 0
1, 1, 0, 78, 0, 0
1, 1, 1, 96, 0, 0
1, 1, 2, 96, 0, 0
1, 1, 3, 101, 0, 0
1, 1, 4, 92, 0, 0
1, 1, 5, 79, 0, 0
1, 1, 6, 87, 0, 0
1, 1, 7, 83, 0, 0
1, 1, 8, 93, 0, 0
1, 1, 9, 99, 0, 0
1, 1, 10, 108, 0, 0
1, 1, 11, 111, 0, 0
1, 1, 12, 90, 0, 0
1, 1, 13, 86, 0, 0
1, 1, 14, 83, 0, 0
1, 1, 15, 86, 0, 0
1, 1, 16, 75, 0, 0
1, 1, 17, 93, 0, 0
1, 1, 18, 100, 0, 0
1, 1, 19, 95, 0, 0
1, 2, 0, 109, 0, 0
1, 2, 1, 86, 0, 0
1, 2, 2, 88, 0, 0
1, 2, 3, 102, 0, 0
1, 2, 4, 87, 0, 0
1, 2, 5, 91, 0, 0
1, 2, 6, 101, 0, 0
1, 2, 7, 92, 0, 0
1, 2, 8, 89, 0, 0
1, 2, 9, 85, 0, 0
1, 2, 10, 86, 0, 0
1, 2, 11, 96, 0, 0
1, 2, 12, 77, 0, 0
1, 2, 13, 70, 0, 0
1, 2, 14, 80, 0, 0
1, 2, 15, 107, 0, 0
1, 2, 16, 106, 0, 0
1, 2, 17, 70, 0, 0
1, 2, 18, 96, 0, 0
1, 2, 19, 89, 0, 0
1, 3, 0, 85, 0, 0
1, 3, 1, 99, 0, 0
1, 3, 2, 103, 0, 0
1, 3, 3, 103, 0, 0
1, 3, 4, 98, 0, 0
1, 3, 5, 109, 0, 0
1, 3, 6, 78, 0, 0
1, 3, 7, 88, 0, 0
1, 3, 8, 93, 0, 0
1, 3, 9, 98, 0, 0
1, 3, 10, 92, 0, 0
1, 3, 11, 88, 0, 0
1, 3, 12, 100, 0, 0
1, 3, 13, 87, 0, 0
1, 3, 14, 77, 0, 0
1, 3, 15, 117, 0, 0
1, 3, 16, 106, 0, 0
1, 3, 17, 71, 0, 0
1, 3, 18, 80, 0, 0
1, 3, 19, 91, 0, 0
1, 4, 0, 98, 0, 0
1, 4, 1, 96, 0, 0
1, 4, 2, 91, 0, 0
1, 4, 3, 103, 0, 0
1, 4, 4, 70, 0, 0
1, 4, 5, 107, 0, 0
1, 4, 6, 96, 0, 0
1, 4, 7, 110, 0, 0
1, 4, 8, 92, 0, 0
1, 4, 9, 97, 0, 0
1, 4, 10, 84, 0, 0
1, 4, 11, 108, 0, 0
1, 4, 12, 95, 0, 0
1, 4, 13, 98, 0, 0
1, 4, 14, 101, 0, 0
1, 4, 15, 103, 0, 0
1, 4, 16, 102, 0, 0
1, 4, 17, 82, 0, 0
1, 4, 18, 92, 0, 0
1, 4, 19, 98, 0, 0
1, 5, 0, 85, 0, 0
1, 5, 1, 104, 0, 0
1, 5, 2, 96, 0, 0
1, 5, 3, 105, 0, 0
1, 5, 4, 95, 0, 0
1, 5, 5, 87, 0, 0
1, 5, 6, 84, 0, 0
1, 5, 7, 88, 0, 0
1, 5, 8, 103, 0, 0
1, 5, 9, 90, 0, 0
1, 5, 10, 93, 0, 0
1, 5, 11, 88, 0, 0
1, 5, 12, 94, 0, 0
1, 5, 13, 85, 0, 0
1, 5, 14, 100, 0, 0
1, 5, 15, 87, 0, 0
1, 5, 16, 82, 0, 0
1, 5, 17, 92, 0, 0
1, 5, 18, 76, 0, 0
1, 5, 19, 78, 0, 0
1, 6, 0, 82, 0, 0
1, 6, 1, 94, 0, 0
1, 6, 2, 89, 0, 0
1, 6, 3, 87, 0, 0
1, 6, 4, 96, 0, 0
1, 6, 5, 83, 0, 0
1, 6, 6, 92, 0, 0
1, 6, 7, 97, 0, 0
1, 6, 8, 95, 0, 0
1, 6, 9, 92, 0, 0
1, 6, 10, 88, 0, 0
1, 6, 11, 86, 0, 0
1, 6, 12, 102, 0, 0
1, 6, 13, 84, 0, 0
1, 6, 14, 81, 0, 0
1, 6, 15, 88, 0, 0
1, 6, 16, 92, 0, 0
1, 6, 17, 97, 0, 0
1, 6, 18, 93, 0, 0
1, 6, 19, 101, 0, 0
1, 7, 0, 75, 0, 0
1, 7, 1, 84, 0, 0
1, 7, 2, 101, 0, 0
1, 7, 3, 105, 0, 0
1, 7, 4, 83, 0, 0
1, 7, 5, 111, 0, 0
1, 7, 6, 86, 0, 0
1, 7, 7, 93, 0, 0
1, 7, 8, 87, 0, 0
1, 7, 9, 96, 0, 0
1, 7, 10, 69, 0, 0
1, 7, 11, 93, 0, 0
1, 7, 12, 97, 0, 0
1, 7, 13, 85, 0, 0
1, 7, 14, 91, 0, 0
1, 7, 15, 91, 0, 0
1, 7, 16, 87, 0, 0
1, 7, 17, 97, 0, 0
1, 7, 18, 100, 0, 0
1, 7, 19, 85, 0, 0
1, 8, 0, 89, 0, 0
1, 8, 1, 87, 0, 0
1, 8, 2, 110, 0, 0
1, 8, 3, 72, 0, 0
1, 8, 4, 84, 0, 0
1, 8, 5, 78, 0, 0
1, 8, 6, 79, 0, 0
1, 8, 7, 82, 0, 0
1, 8, 8, 95, 0, 0
1, 8, 9, 96, 0, 0
1, 8, 10, 94, 0, 0
1, 8, 11, 91, 0, 0
1, 8, 12, 82, 0, 0
1, 8, 13, 84, 0, 0
1, 8, 14, 99, 0, 0
1, 8, 15, 105, 0, 0
1, 8, 16, 92, 0, 0
1, 8, 17, 93, 0, 0
1, 8, 18, 81, 0, 0
1, 8, 19, 104, 0, 0
1, 9, 0, 72, 0, 0
1, 9, 1, 78, 0, 0
1, 9, 2, 76, 0, 0
1, 9, 3, 98, 0, 0
1, 9, 4, 96, 0, 0
1, 9, 5, 94, 0, 0
1, 9, 6, 99, 0, 0
1, 9, 7, 90, 0, 0
1, 9, 8, 82, 0, 0
1, 9, 9, 2, 157, 21
1, 9, 10, 85, 0, 0
1, 9, 11, 108, 0, 0
1, 9, 12, 81, 0, 0
1, 9, 13, 76, 0, 0
1, 9, 14, 88, 0, 0
1, 9, 15, 90, 0, 0
1, 9, 16, 96, 0, 0
1, 9, 17, 100, 0, 0
1, 9, 18, 93, 0, 0
1, 9, 19, 96, 0, 0
1, 10, 0, 82, 0, 0
1, 10, 1, 99, 0, 0
1, 10, 2, 81, 0, 0
1, 10, 3, 96, 0, 0
1, 10, 4, 99, 0, 0
1, 10, 5, 96, 0, 0
1, 10, 6, 89, 0, 0
1, 10, 7, 102, 0, 0
1, 10, 8, 80, 0, 0
1, 10, 9, 91, 2, 1
1, 10, 10, 99, 0, 0
1, 10, 11, 100, 0, 0
1, 10, 12, 87, 0, 0
1, 10, 13, 69, 0, 0
1, 10, 14, 78, 0, 0
1, 10, 15, 88, 0, 0
1, 10, 16, 83, 0, 0
1, 10, 17, 107, 0, 0
1, 10, 18, 79, 0, 0
1, 10, 19, 94, 0, 0
1, 11, 0, 88, 0, 0
1, 11, 1, 101, 0, 0
1, 11, 2, 99, 0, 0
1, 11, 3, 84, 0, 0
1, 11, 4, 112, 0, 0
1, 11, 5, 96, 0, 0
1, 11, 6, 92, 0, 0
1, 11, 7, 74, 0, 0
1, 11, 8, 87, 0, 0
1, 11, 9, 81, 0, 0
1, 11, 10, 86, 0, 0
1, 11, 11, 93, 0, 0
1, 11, 12, 85, 0, 0
1, 11, 13, 89, 0, 0
1, 11, 14, 104, 0, 0
1, 11, 15, 94, 0, 0
1, 11, 16, 86, 0, 0
1, 11, 17, 99, 0, 0
1, 11, 18, 90, 0, 0
1, 11, 19, 102, 0, 0
1, 12, 0, 91, 0, 0
1, 12, 1, 103, 0, 0
1, 12, 2, 79, 0, 0
1, 12, 3, 80, 0, 0
1, 12, 4, 74, 0, 0
1, 12, 5, 64, 0, 0
1, 12, 6, 96, 0, 0
1, 12, 7, 96, 0, 0
1, 12, 8, 83, 0, 0
1, 12, 9, 97, 0, 0
1, 12, 10, 101, 0, 0
1, 12, 11, 108, 0, 0
1, 12, 12, 93, 0, 0
1, 12, 13, 73, 0, 0
1, 12, 14, 88, 0, 0
1, 12, 15, 99, 0, 0
1, 12, 16, 100, 0, 0
1, 12, 17, 95, 0, 0
1, 12, 18, 108, 0, 0
1, 12, 19, 101, 0, 0
1, 13, 0, 97, 0, 0
1, 13, 1, 90, 0, 0
1, 13, 2, 108, 0, 0
1, 13, 3, 86, 0, 0
1, 13, 4, 101, 0, 0
1, 13, 5, 115, 0, 0
1, 13, 6, 97, 0, 0
1, 13, 7, 81, 0, 0
1, 13, 8, 76, 0, 0
1, 13, 9, 101, 0, 0
1, 13, 10, 108, 0, 0
1, 13, 11, 89, 0, 0
1, 13, 12, 90, 0, 0
1, 13, 13, 85, 0, 0
1, 13, 14, 90, 0, 0
1, 13, 15, 95, 0, 0
1, 13, 16, 88, 0, 0
1, 13, 17, 94, 0, 0
1, 13, 18, 104, 0, 0
1, 13, 19, 90, 0, 0
1, 14, 0, 91, 0, 0
1, 14, 1, 92, 0, 0
1, 14, 2, 91, 0, 0
1, 14, 3, 86, 0, 0
1, 14, 4, 101, 0, 0
1, 14, 5, 95, 0, 0
1, 14, 6, 94, 0, 0
1, 14, 7, 96, 0, 0
1, 14, 8, 89, 0, 0
1, 14, 9, 85, 0, 0
1, 14, 10, 86, 0, 0
1, 14, 11, 75, 0, 0
1, 14, 12, 99, 0, 0
1, 14, 13, 105, 0, 0
1, 14, 14, 87, 0, 0
1, 14, 15, 89, 0, 0
1, 14, 16, 102, 0, 0
1, 14, 17, 89, 0, 0
1, 14, 18, 89, 0, 0
1, 14, 19, 101, 0, 0
1, 15, 0, 86, 0, 0
1, 15, 1, 102, 0, 0
1, 15, 2, 106, 0, 0
1, 15, 3, 89, 0, 0
1, 15, 4, 96, 0, 0
1, 15, 5, 80, 0, 0
1, 15, 6, 96, 0, 0
1, 15, 7, 97, 0, 0
1, 15, 8, 65, 0, 0
1, 15, 9, 75, 0, 0
1, 15, 10, 89, 0, 0
1, 15, 11, 98, 0, 0
1, 15, 12, 71, 0, 0
1, 15, 13, 89, 0, 0
1, 15, 14, 92, 0, 0
1, 15, 15, 99, 0, 0
1, 15, 16, 95, 0, 0
1, 15, 17, 105, 0, 0
1, 15, 18, 93, 0, 0
1, 15, 19, 101, 0, 0
1, 16, 0, 94, 0, 0
1, 16, 1, 99, 0, 0
1, 16, 2, 83, 0, 0
1, 16, 3, 84, 0, 0
1, 16, 4, 98, 0, 0
1, 16, 5, 93, 0, 0
1, 16, 6, 97, 0, 0
1, 16, 7, 92, 0, 0
1, 16, 8, 95, 0, 0
1, 16, 9, 98, 0, 0
1, 16, 10, 96, 0, 0
1, 16, 11, 103, 0, 0
1, 16, 12, 88, 0, 0
1, 16, 13, 88, 0, 0
1, 16, 14, 81, 0, 0
1, 16, 15, 100, 0, 0
1, 16, 16, 89, 0, 0
1, 16, 17, 87, 0, 0
1, 16, 18, 87, 0, 0
1, 16, 19, 77, 0, 0
1, 17, 0, 85, 0, 0
1, 17, 1, 102, 0, 0
1, 17, 2, 117, 0, 0
1, 17, 3, 98, 0, 0
1, 17, 4, 91, 0, 0
1, 17, 5, 98, 0, 0
1, 17, 6, 106, 0, 0
1, 17, 7, 102, 0, 0
1, 17, 8, 90, 0, 0
1, 17, 9, 97, 0, 0
1, 17, 10, 95, 0, 0
1, 17, 11, 108, 0, 0
1, 17, 12, 107, 0, 0
1, 17, 13, 101, 0, 0
1, 17, 14, 102, 0, 0
1, 17, 15, 88, 0, 0
1, 17, 16, 92, 0, 0
1, 17, 17, 94, 0, 0
1, 17, 18, 95, 0, 0
1, 17, 19, 96, 0, 0
1, 18, 0, 81, 0, 0
1, 18, 1, 98, 0, 0
1, 18, 2, 99, 0, 0
1, 18, 3, 98, 0, 0
1, 18, 4, 95, 0, 0
1, 18, 5, 86, 0, 0
1, 18, 6, 91, 0, 0
1, 18, 7, 92, 0, 0
1, 18, 8, 102, 0, 0
1, 18, 9, 87, 0, 0
1, 18, 10, 76, 0, 0
1, 18, 11, 80, 0, 0
1, 18, 12, 92, 0, 0
1, 18, 13, 73, 0, 0
1, 18, 14, 89, 0, 0
1, 18, 15, 85, 0, 0
1, 18, 16, 92, 0, 0
1, 18, 17, 92, 0, 0
1, 18, 18, 92, 0, 0
1, 18, 19, 95, 0, 0
1, 19, 0, 77, 0, 0
1, 19, 1, 81, 0, 0
1, 19, 2, 95, 0, 0
1, 19, 3, 81, 0, 0
1, 19, 4, 78, 0, 0
1, 19, 5, 101, 0, 0
1, 19, 6, 85, 0, 0
1, 19, 7, 82, 0, 0
1, 19, 8, 88, 0, 0
1, 19, 9, 103, 0, 0
1, 19, 10, 101, 0, 0
1, 19, 11, 100, 0, 0
1, 19, 12, 98, 0, 0
1, 19, 13, 93, 0, 0
1, 19, 14, 94, 0, 0
1, 19, 15, 88, 0, 0
1, 19, 16, 99, 0, 0
1, 19, 17, 84, 0, 0
1, 19, 18, 88, 0, 0
1, 19, 19, 90, 0, 0
2, 0, 0, 72, 0, 0
2, 0, 1, 90, 0, 0
2, 0, 2, 93, 0, 0
2, 0, 3, 105, 0, 0
2, 0, 4, 89, 0, 0
2, 0, 5, 91, 0, 0
2, 0, 6, 85, 0, 0
2, 0, 7, 85, 0, 0
2, 0, 8, 90, 0, 0
2, 0, 9, 82, 0, 0
2, 0, 10, 78, 0, 0
2, 0, 11, 90, 0, 0
2, 0, 12, 116, 0, 0
2, 0, 13, 80, 0, 0
2, 0, 14, 93, 0, 0
2, 0, 15, 82, 0, 0
2, 0, 16, 90, 0, 0
2, 0, 17, 105, 0, 0
