GridDimension: 20x20
Iteration,CellX,CellY,Susceptible,Infected,Recovered
0, 0, 0, 92.2944, 0, 0
0, 0, 1, 94.3161, 0, 0
0, 0, 2, 90.4047, 0, 0
0, 0, 3, 87.2596, 0, 0
0, 0, 4, 95.8906, 0, 0
0, 0, 5, 95.2925, 0, 0
0, 0, 6, 93.2409, 0, 0
0, 0, 7, 89.174, 0, 0
0, 0, 8, 87.7149, 0, 0
0, 0, 9, 91.4138, 0, 0
0, 0, 10, 95.1396, 0, 0
0, 0, 11, 95.8984, 0, 0
0, 0, 12, 90.6477, 0, 0
0, 0, 13, 95.1326, 0, 0
0, 0, 14, 90.979, 0, 0
0, 0, 15, 89.218, 0, 0
0, 0, 16, 90.7838, 0, 0
0, 0, 17, 92.9147, 0, 0
0, 0, 18, 91.7711, 0, 0
0, 0, 19, 88.3144, 0, 0
0, 1, 0, 91.9478, 0, 0
0, 1, 1, 95.4493, 0, 0
0, 1, 2, 90.2899, 0, 0
0, 1, 3, 88.1554, 0, 0
0, 1, 4, 93.3635, 0, 0
0, 1, 5, 92.6719, 0, 0
0, 1, 6, 87.4873, 0, 0
0, 1, 7, 95.3714, 0, 0
0, 1, 8, 91.4113, 0, 0
0, 1, 9, 87.9185, 0, 0
0, 1, 10, 87.9409, 0, 0
0, 1, 11, 87.2899, 0, 0
0, 1, 12, 96.2938, 0, 0
0, 1, 13, 91.9408, 0, 0
0, 1, 14, 91.861, 0, 0
0, 1, 15, 95.9819, 0, 0
0, 1, 16, 90.2098, 0, 0
0, 1, 17, 95.1292, 0, 0
0, 1, 18, 92.8326, 0, 0
0, 1, 19, 96.1871, 0, 0
0, 2, 0, 92.19, 0, 0
0, 2, 1, 91.3483, 0, 0
0, 2, 2, 90.4679, 0, 0
0, 2, 3, 91.6557, 0, 0
0, 2, 4, 91.0389, 0, 0
0, 2, 5, 89.153, 0, 0
0, 2, 6, 90.4425, 0, 0
0, 2, 7, 87.944, 0, 0
0, 2, 8, 94.1139, 0, 0
0, 2, 9, 92.0419, 0, 0
0, 2, 10, 91.9134, 0, 0
