GridDimension: 10x10
Iteration,CellX,CellY,Susceptible,Infected,Recovered
3, 9, 8, 32, 0, 0
3, 9, 9, 33, 0, 0
4, 0, 0, 39, 0, 0
4, 0, 1, 40, 0, 0
4, 0, 2, 36, 0, 0
4, 0, 3, 27, 0, 0
4, 0, 4, 36, 0, 0
4, 0, 5, 30, 0, 0
4, 0, 6, 35, 0, 0
4, 0, 7, 31, 0, 0
4, 0, 8, 27, 0, 0
4, 0, 9, 35, 0, 0
4, 1, 0, 30, 0, 0
4, 1, 1, 38, 0, 0
4, 1, 2, 39, 0, 0
4, 1, 3, 28, 0, 0
4, 1, 4, 40, 0, 0
4, 1, 5, 37, 0, 0
4, 1, 6, 34, 0, 0
4, 1, 7, 29, 0, 0
4, 1, 8, 35, 0, 0
4, 1, 9, 31, 0, 0
4, 2, 0, 37, 0, 0
4, 2, 1, 42, 0, 0
4, 2, 2, 25, 0, 0
4, 2, 3, 40, 0, 0
4, 2, 4, 34, 0, 0
4, 2, 5, 44, 0, 0
4, 2, 6, 28, 0, 0
4, 2, 7, 37, 0, 0
4, 2, 8, 36, 0, 0
4, 2, 9, 38, 0, 0
4, 3, 0, 37, 0, 0
4, 3, 1, 32, 0, 0
4, 3, 2, 28, 0, 0
4, 3, 3, 25, 0, 0
4, 3, 4, 25, 6, 0
4, 3, 5, 31, 0, 0
4, 3, 6, 35, 0, 0
4, 3, 7, 39, 0, 0
4, 3, 8, 40, 0, 0
4, 3, 9, 38, 0, 0
4, 4, 0, 38, 0, 0
4, 4, 1, 32, 0, 0
4, 4, 2, 35, 0, 0
4, 4, 3, 37, 0, 0
4, 4, 4, 5, 22, 12
4, 4, 5, 27, 0, 0
4, 4, 6, 28, 0, 0
4, 4, 7, 25, 0, 0
4, 4, 8, 42, 0, 0
4, 4, 9, 27, 0, 0
4, 5, 0, 46, 0, 0
4, 5, 1, 23, 0, 0
4, 5, 2, 44, 0, 0
4, 5, 3, 35, 0, 0
4, 5, 4, 34, 0, 0
4, 5, 5, 44, 0, 0
4, 5, 6, 30, 0, 0
4, 5, 7, 40, 0, 0
4, 5, 8, 30, 0, 0
4, 5, 9, 38, 0, 0
4, 6, 0, 39, 0, 0
4, 6, 1, 33, 0, 0
4, 6, 2, 28, 0, 0
4, 6, 3, 34, 0, 0
4, 6, 4, 29, 0, 0
4, 6, 5, 32, 0, 0
4, 6, 6, 40, 0, 0
4, 6, 7, 32, 0, 0
4, 6, 8, 36, 0, 0
4, 6, 9, 39, 0, 0
4, 7, 0, 40, 0, 0
4, 7, 1, 41, 0, 0
4, 7, 2, 27, 0, 0
4, 7, 3, 31, 0, 0
4, 7, 4, 38, 0, 0
4, 7, 5, 31, 0, 0
4, 7, 6, 36, 0, 0
4, 7, 7, 28, 0, 0
4, 7, 8, 35, 0, 0
4, 7, 9, 40, 0, 0
4, 8, 0, 30, 0, 0
4, 8, 1, 41, 0, 0
4, 8, 2, 28, 0, 0
4, 8, 3, 40, 0, 0
4, 8, 4, 32, 0, 0
4, 8, 5, 36, 0, 0
4, 8, 6, 31, 0, 0
4, 8, 7, 22, 0, 0
4, 8, 8, 34, 0, 0
4, 8, 9, 34, 0, 0
4, 9, 0, 34, 0, 0
4, 9, 1, 39, 0, 0
4, 9, 2, 26, 0, 0
4, 9, 3, 28, 0, 0
4, 9, 4, 34, 0, 0
4, 9, 5, 38, 0, 0
4, 9, 6, 36, 0, 0
4, 9, 7, 37, 0, 0
4, 9, 8, 32, 0, 0
4, 9, 9, 33, 0, 0
5, 0, 0, 40, 0, 0
5, 0, 1, 39, 0, 0
5, 0, 2, 36, 0, 0
5, 0, 3, 29, 0, 0
5, 0, 4, 35, 0, 0
5, 0, 5, 29, 0, 0
5, 0, 6, 37, 0, 0
5, 0, 7, 30, 0, 0
5, 0, 8, 27, 0, 0
5, 0, 9, 34, 0, 0
5, 1, 0, 30, 0, 0
5, 1, 1, 39, 0, 0
5, 1, 2, 38, 0, 0
5, 1, 3, 29, 0, 0
