GridDimension: 10x10
Iteration,CellX,CellY,Susceptible,Infected,Recovered
0, 0, 0, 34.7175, 0, 0
0, 0, 1, 35.0296, 0, 0
0, 0, 2, 35.1402, 0, 0
0, 0, 3, 34.6333, 0, 0
0, 0, 4, 33.8811, 0, 0
0, 0, 5, 33.2128, 0, 0
0, 0, 6, 33.1331, 0, 0
0, 0, 7, 33.9684, 0, 0
0, 0, 8, 35.6995, 0, 0
0, 0, 9, 32.8514, 0, 0
0, 1, 0, 35.0682, 0, 0
0, 1, 1, 32.4461, 0, 0
0, 1, 2, 35.4279, 0, 0
0, 1, 3, 35.3059, 0, 0
0, 1, 4, 33.4914, 0, 0
0, 1, 5, 34.7636, 0, 0
0, 1, 6, 35.594, 0, 0
0, 1, 7, 33.1789, 0, 0
0, 1, 8, 35.1051, 0, 0
0, 1, 9, 33.9876, 0, 0
0, 2, 0, 33.8568, 0, 0
0, 2, 1, 34.1059, 0, 0
0, 2, 2, 32.6321, 0, 0
0, 2, 3, 34.706, 0, 0
0, 2, 4, 33.4675, 0, 0
0, 2, 5, 35.4989, 0, 0
0, 2, 6, 33.4057, 0, 0
0, 2, 7, 33.9549, 0, 0
0, 2, 8, 35.3947, 0, 0
0, 2, 9, 35.5409, 0, 0
0, 3, 0, 35.4975, 0, 0
0, 3, 1, 34.987, 0, 0
0, 3, 2, 32.578, 0, 0
0, 3, 3, 32.6676, 0, 0
0, 3, 4, 33.2764, 0, 0
0, 3, 5, 32.4632, 0, 0
0, 3, 6, 33.6135, 0, 0
0, 3, 7, 34.0031, 0, 0
0, 3, 8, 35.3346, 0, 0
0, 3, 9, 33.8987, 0, 0
0, 4, 0, 33.9776, 0, 0
0, 4, 1, 35.2212, 0, 0
0, 4, 2, 33.3656, 0, 0
0, 4, 3, 35.4718, 0, 0
0, 4, 4, 33.7404, 10, 0
0, 4, 5, 33.2475, 0, 0
0, 4, 6, 34.5931, 0, 0
0, 4, 7, 34.0855, 0, 0
0, 4, 8, 33.5273, 0, 0
0, 4, 9, 34.2696, 0, 0
0, 5, 0, 34.9135, 0, 0
0, 5, 1, 34.7389, 0, 0
0, 5, 2, 32.6126, 0, 0
0, 5, 3, 33.1713, 0, 0
0, 5, 4, 35.1168, 0, 0
0, 5, 5, 32.7334, 0, 0
0, 5, 6, 32.5589, 0, 0
0, 5, 7, 32.6321, 0, 0
0, 5, 8, 35.3554, 0, 0
0, 5, 9, 35.5446, 0, 0
0, 6, 0, 32.7516, 0, 0
0, 6, 1, 33.6511, 0, 0
