GridDimension: 20x20
Iteration,CellX,CellY,Susceptible,Infected,Recovered
0, 6, 19, 89.0557, 0, 0
0, 7, 0, 96.0853, 0, 0
0, 7, 1, 87.8736, 0, 0
0, 7, 2, 94.5554, 0, 0
0, 7, 3, 91.3574, 0, 0
0, 7, 4, 93.1643, 0, 0
0, 7, 5, 92.1624, 0, 0
0, 7, 6, 93.0974, 0, 0
0, 7, 7, 91.7539, 0, 0
0, 7, 8, 88.9443, 0, 0
0, 7, 9, 94.3134, 0, 0
0, 7, 10, 89.5687, 0, 0
0, 7, 11, 95.0028, 0, 0
0, 7, 12, 88.1732, 0, 0
0, 7, 13, 88.1009, 0, 0
0, 7, 14, 91.9502, 0, 0
0, 7, 15, 88.4204, 0, 0
0, 7, 16, 87.7377, 0, 0
0, 7, 17, 90.5924, 0, 0
0, 7, 18, 90.7741, 0, 0
0, 7, 19, 88.0824, 0, 0
0, 8, 0, 88.7416, 0, 0
0, 8, 1, 94.8749, 0, 0
0, 8, 2, 92.4203, 0, 0
0, 8, 3, 89.8297, 0, 0
0, 8, 4, 95.9677, 0, 0
0, 8, 5, 92.7406, 0, 0
0, 8, 6, 93.9186, 0, 0
0, 8, 7, 90.2335, 0, 0
0, 8, 8, 95.5488, 0, 0
0, 8, 9, 93.9366, 0, 0
0, 8, 10, 91.0155, 0, 0
0, 8, 11, 94.9477, 0, 0
0, 8, 12, 93.4264, 0, 0
0, 8, 13, 96.0904, 0, 0
0, 8, 14, 91.9706, 0, 0
0, 8, 15, 96.0929, 0, 0
0, 8, 16, 95.3136, 0, 0
0, 8, 17, 87.903, 0, 0
0, 8, 18, 91.2149, 0, 0
0, 8, 19, 92.0765, 0, 0
0, 9, 0, 92.3962, 0, 0
0, 9, 1, 94.7727, 0, 0
0, 9, 2, 94.6184, 0, 0
0, 9, 3, 94.7967, 0, 0
0, 9, 4, 89.4676, 0, 0
0, 9, 5, 92.5264, 0, 0
0, 9, 6, 95.4405, 0, 0
0, 9, 7, 87.5294, 0, 0
0, 9, 8, 92.9207, 0, 0
0, 9, 9, 92.0403, 100, 0
0, 9, 10, 92.7166, 0, 0
0, 9, 11, 89.4772, 0, 0
0, 9, 12, 95.3021, 0, 0
0, 9, 13, 91.9656, 0, 0
0, 9, 14, 87.8528, 0, 0
0, 9, 15, 88.4254, 0, 0
0, 9, 16, 93.1245, 0, 0
0, 9, 17, 92.2397, 0, 0
0, 9, 18, 96.1324, 0, 0
0, 9, 19, 89.2336, 0, 0
0, 10, 0, 92.0633, 0, 0
0, 10, 1, 94.9838, 0, 0
0, 10, 2, 90.5507, 0, 0
0, 10, 3, 94.6615, 0, 0
0, 10, 4, 90.3628, 0, 0
0, 10, 5, 92.7812, 0, 0
0, 10, 6, 89.0179, 0, 0
0, 10, 7, 91.9289, 0, 0
0, 10, 8, 95.5015, 0, 0
0, 10, 9, 90.2195, 0, 0
0, 10, 10, 91.3146, 0, 0
0, 10, 11, 90.885, 0, 0
0, 10, 12, 91.5416, 0, 0
0, 10, 13, 94.4627, 0, 0
0, 10, 14, 95.1834, 0, 0
0, 10, 15, 94.5128, 0, 0
0, 10, 16, 94.7906, 0, 0
0, 10, 17, 93.2105, 0, 0
0, 10, 18, 90.6311, 0, 0
0, 10, 19, 93.5157, 0, 0
0, 11, 0, 95.9159, 0, 0
0, 11, 1, 93.4407, 0, 0
0, 11, 2, 87.4902, 0, 0
0, 11, 3, 94.1673, 0, 0
0, 11, 4, 90.3763, 0, 0
0, 11, 5, 92.4875, 0, 0
0, 11, 6, 93.6635, 0, 0
0, 11, 7, 87.6664, 0, 0
0, 11, 8, 96.234, 0, 0
0, 11, 9, 91.552, 0, 0
0, 11, 10, 89.9277, 0, 0
0, 11, 11, 89.4548, 0, 0
0, 11, 12, 95.1243, 0, 0
0, 11, 13, 87.4239, 0, 0
0, 11, 14, 93.0495, 0, 0
0, 11, 15, 92.5166, 0, 0
0, 11, 16, 89.063, 0, 0
0, 11, 17, 88.2863, 0, 0
0, 11, 18, 96.1816, 0, 0
0, 11, 19, 90.6395, 0, 0
0, 12, 0, 89.5883, 0, 0
0, 12, 1, 89.3814, 0, 0
0, 12, 2, 88.3969, 0, 0
0, 12, 3, 89.058, 0, 0
0, 12, 4, 94.2832, 0, 0
0, 12, 5, 91.1079, 0, 0
0, 12, 6, 89.1311, 0, 0
0, 12, 7, 93.3085, 0, 0
0, 12, 8, 87.3863, 0, 0
0, 12, 9, 95.3316, 0, 0
0, 12, 10, 87.432, 0, 0
0, 12, 11, 94.6416, 0, 0
0, 12, 12, 92.0104, 0, 0
0, 12, 13, 89.0765, 0, 0
0, 12, 14, 87.873, 0, 0
0, 12, 15, 88.6948, 0, 0
0, 12, 16, 90.4692, 0, 0
0, 12, 17, 89.0034, 0, 0
0, 12, 18, 88.7956, 0, 0
0, 12, 19, 90.7249, 0, 0
0, 13, 0, 87.9674, 0, 0
0, 13, 1, 90.6955, 0, 0
0, 13, 2, 93.8167, 0, 0
0, 13, 3, 92.3489, 0, 0
0, 13, 4, 90.2696, 0, 0
0, 13, 5, 87.9049, 0, 0
0, 13, 6, 92.3649, 0, 0
0, 13, 7, 88.2443, 0, 0
0, 13, 8, 96.2833, 0, 0
0, 13, 9, 88.3582, 0, 0
0, 13, 10, 91.8309, 0, 0
0, 13, 11, 90.2351, 0, 0
0, 13, 12, 96.3729, 0, 0
0, 13, 13, 89.4203, 0, 0
0, 13, 14, 91.2247, 0, 0
0, 13, 15, 92.0605, 0, 0
0, 13, 16, 94.7612, 0, 0
0, 13, 17, 96.1951, 0, 0
0, 13, 18, 88.0917, 0, 0
0, 13, 19, 94.9292, 0, 0
0, 14, 0, 91.7881, 0, 0
0, 14, 1, 90.3063, 0, 0
0, 14, 2, 91.1659, 0, 0
0, 14, 3, 92.9319, 0, 0
0, 14, 4, 90.2539, 0, 0
0, 14, 5, 96.1693, 0, 0
0, 14, 6, 92.879, 0, 0
0, 14, 7, 91.7144, 0, 0
0, 14, 8, 89.1476, 0, 0
0, 14, 9, 87.8391, 0, 0
0, 14, 10, 93.4815, 0, 0
0, 14, 11, 96.1853, 0, 0
0, 14, 12, 92.284, 0, 0
0, 14, 13, 94.2759, 0, 0
0, 14, 14, 94.1975, 0, 0
0, 14, 15, 94.7797, 0, 0
0, 14, 16, 95.1512, 0, 0
0, 14, 17, 90.1371, 0, 0
0, 14, 18, 96.1131, 0, 0
0, 14, 19, 95.338, 0, 0
0, 15, 0, 95.8412, 0, 0
0, 15, 1, 94.1617, 0, 0
0, 15, 2, 95.625, 0, 0
0, 15, 3, 93.3144, 0, 0
0, 15, 4, 93.3645, 0, 0
0, 15, 5, 89.7812, 0, 0
0, 15, 6, 94.7981, 0, 0
0, 15, 7, 91.596, 0, 0
0, 15, 8, 91.7029, 0, 0
0, 15, 9, 89.0977, 0, 0
0, 15, 10, 89.933, 0, 0
0, 15, 11, 89.3576, 0, 0
0, 15, 12, 91.2401, 0, 0
0, 15, 13, 92.4889, 0, 0
0, 15, 14, 93.3919, 0, 0
0, 15, 15, 94.9992, 0, 0
0, 15, 16, 95.1087, 0, 0
0, 15, 17, 90.6521, 0, 0
0, 15, 18, 87.7596, 0, 0
0, 15, 19, 89.7684, 0, 0
0, 16, 0, 93.7403, 0, 0
0, 16, 1, 90.7333, 0, 0
0, 16, 2, 95.8398, 0, 0
0, 16, 3, 88.8684, 0, 0
0, 16, 4, 91.855, 0, 0
0, 16, 5, 93.1355, 0, 0
0, 16, 6, 91.2314, 0, 0
0, 16, 7, 89.0233, 0, 0
0, 16, 8, 95.3072, 0, 0
0, 16, 9, 92.4178, 0, 0
0, 16, 10, 88.9723, 0, 0
0, 16, 11, 95.1789, 0, 0
0, 16, 12, 94.4926, 0, 0
0, 16, 13, 93.0985, 0, 0
0, 16, 14, 95.1089, 0, 0
0, 16, 15, 88.7127, 0, 0
0, 16, 16, 90.187, 0, 0
0, 16, 17, 94.496, 0, 0
0, 16, 18, 89.5298, 0, 0
0, 16, 19, 93.1299, 0, 0
0, 17, 0, 88.4235, 0, 0
0, 17, 1, 90.4782, 0, 0
0, 17, 2, 87.9343, 0, 0
0, 17, 3, 89.5141, 0, 0
0, 17, 4, 91.9253, 0, 0
0, 17, 5, 93.2951, 0, 0
0, 17, 6, 90.2573, 0, 0
0, 17, 7, 93.6932, 0, 0
0, 17, 8, 88.099, 0, 0
0, 17, 9, 89.7465, 0, 0
0, 17, 10, 89.8801, 0, 0
0, 17, 11, 92.3363, 0, 0
0, 17, 12, 88.6391, 0, 0
0, 17, 13, 94.8359, 0, 0
0, 17, 14, 88.5767, 0, 0
0, 17, 15, 94.8849, 0, 0
0, 17, 16, 92.289, 0, 0
0, 17, 17, 91.8802, 0, 0
0, 17, 18, 89.6673, 0, 0
0, 17, 19, 90.2942, 0, 0
0, 18, 0, 90.0388, 0, 0
0, 18, 1, 88.4568, 0, 0
0, 18, 2, 87.7336, 0, 0
0, 18, 3, 92.0857, 0, 0
0, 18, 4, 94.4061, 0, 0
0, 18, 5, 95.5088, 0, 0
0, 18, 6, 91.5909, 0, 0
0, 18, 7, 88.2042, 0, 0
0, 18, 8, 91.876, 0, 0
0, 18, 9, 93.8341, 0, 0
0, 18, 10, 88.7707, 0, 0
0, 18, 11, 88.3652, 0, 0
0, 18, 12, 92.8266, 0, 0
0, 18, 13, 88.8855, 0, 0
0, 18, 14, 89.1389, 0, 0
0, 18, 15, 94.5565, 0, 0
0, 18, 16, 95.4382, 0, 0
0, 18, 17, 88.729, 0, 0
0, 18, 18, 91.6721, 0, 0
0, 18, 19, 95.627, 0, 0
0, 19, 0, 92.0373, 0, 0
0, 19, 1, 87.7358, 0, 0
0, 19, 2, 93.6669, 0, 0
0, 19, 3, 95.1353, 0, 0
0, 19, 4, 90.3483, 0, 0
0, 19, 5, 92.7107, 0, 0
0, 19, 6, 96.5121, 0, 0
0, 19, 7, 89.8806, 0, 0
0, 19, 8, 94.608, 0, 0
0, 19, 9, 90.5277, 0, 0
0, 19, 10, 89.6667, 0, 0
0, 19, 11, 90.8691, 0, 0
0, 19, 12, 92.41, 0, 0
0, 19, 13, 94.9023, 0, 0
0, 19, 14, 95.4262, 0, 0
0, 19, 15, 94.9647, 0, 0
0, 19, 16, 93.1626, 0, 0
0, 19, 17, 88.7945, 0, 0
0, 19, 18, 90.9668, 0, 0
0, 19, 19, 89.7994, 0, 0
1, 0, 0, 95.0557, 0, 6.97046e-35
1, 0, 1, 90.8702, 0, 1.42908e-32
1, 0, 2, 90.3777, 0, 2.59468e-30
1, 0, 3, 96.4449, 0, 4.08685e-28
1, 0, 4, 90.3208, 0, 5.46739e-26
1, 0, 5, 91.8183, 0, 6.05205e-24
1, 0, 6, 88.5587, 0, 5.3229e-22
1, 0, 7, 90.2718, 0, 3.48857e-20
1, 0, 8, 93.4163, 0, 1.51536e-18
1, 0, 9, 92.5822, 0, 3.26566e-17
1, 0, 10, 96.017, 0, 1.51479e-18
1, 0, 11, 96.2525, 0, 3.49111e-20
1, 0, 12, 91.4218, 0, 5.32031e-22
1, 0, 13, 95.3693, 0, 6.05324e-24
1, 0, 14, 88.818, 0, 5.46513e-26
1, 0, 15, 92.0191, 0, 4.08498e-28
1, 0, 16, 88.1065, 0, 2.5945e-30
1, 0, 17, 89.7311, 0, 1.42925e-32
1, 0, 18, 87.4043, 0, 6.93092e-35
1, 0, 19, 89.8759, 0, 3.01075e-37
1, 1, 0, 89.6289, 0, 1.42892e-32
1, 1, 1, 89.0146, 0, 2.90517e-30
1, 1, 2, 90.1103, 0, 5.23252e-28
1, 1, 3, 88.953, 0, 8.1739e-26
1, 1, 4, 95.9702, 0, 1.08848e-23
1, 1, 5, 89.9691, 0, 1.19708e-21
1, 1, 6, 94.9891, 0, 1.04999e-19
1, 1, 7, 88.1438, 0, 6.85547e-18
1, 1, 8, 88.9281, 0, 2.96892e-16
1, 1, 9, 93.1391, 0, 6.36927e-15
1, 1, 10, 90.6733, 0, 2.96761e-16
1, 1, 11, 95.6029, 0, 6.86059e-18
1, 1, 12, 90.0708, 0, 1.04872e-19
1, 1, 13, 92.2926, 0, 1.19722e-21
1, 1, 14, 89.6709, 0, 1.08744e-23
1, 1, 15, 88.9278, 0, 8.17407e-26
1, 1, 16, 95.9742, 0, 5.23629e-28
1, 1, 17, 87.9318, 0, 2.90459e-30
1, 1, 18, 93.9948, 0, 1.42216e-32
1, 1, 19, 91.1765, 0, 6.23213e-35
1, 2, 0, 92.592, 0, 2.59516e-30
1, 2, 1, 88.19, 0, 5.23137e-28
1, 2, 2, 94.0502, 0, 9.35864e-26
1, 2, 3, 87.4661, 0, 1.45188e-23
1, 2, 4, 93.7142, 0, 1.9226e-21
1, 2, 5, 87.9357, 0, 2.10853e-19
1, 2, 6, 91.61, 0, 1.84417e-17
1, 2, 7, 94.1099, 0, 1.20609e-15
1, 2, 8, 93.4062, 0, 5.21784e-14
1, 2, 9, 90.3133, 0, 1.11011e-12
1, 2, 10, 91.8217, 0, 5.21546e-14
1, 2, 11, 95.8599, 0, 1.2053e-15
1, 2, 12, 88.4092, 0, 1.84403e-17
1, 2, 13, 88.1418, 0, 2.10765e-19
1, 2, 14, 91.7741, 0, 1.92248e-21
1, 2, 15, 89.812, 0, 1.45272e-23
1, 2, 16, 87.9245, 0, 9.35051e-26
1, 2, 17, 87.7492, 0, 5.23056e-28
1, 2, 18, 93.1489, 0, 2.58101e-30
1, 2, 19, 89.1689, 0, 1.14085e-32
1, 3, 0, 92.4315, 0, 4.08512e-28
1, 3, 1, 92.6636, 0, 8.17944e-26
1, 3, 2, 93.0823, 0, 1.45293e-23
1, 3, 3, 96.0374, 0, 2.24609e-21
1, 3, 4, 87.4166, 0, 2.95867e-19
1, 3, 5, 93.0422, 0, 3.24841e-17
1, 3, 6, 89.9341, 0, 2.84039e-15
1, 3, 7, 89.1347, 0, 1.86273e-13
1, 3, 8, 88.7099, 0, 8.07905e-12
1, 3, 9, 88.3568, 0, 1.70345e-10
1, 3, 10, 94.7937, 0, 8.08416e-12
1, 3, 11, 90.6322, 0, 1.86091e-13
1, 3, 12, 92.6331, 0, 2.84382e-15
1, 3, 13, 88.2905, 0, 3.24396e-17
1, 3, 14, 93.6669, 0, 2.9616e-19
1, 3, 15, 91.9278, 0, 2.24464e-21
1, 3, 16, 96.1038, 0, 1.45367e-23
1, 3, 17, 91.8427, 0, 8.18074e-26
1, 3, 18, 88.8018, 0, 4.06129e-28
1, 3, 19, 95.2582, 0, 1.8116e-30
1, 4, 0, 94.9524, 0, 5.46714e-26
1, 4, 1, 90.5182, 0, 1.08706e-23
1, 4, 2, 90.6946, 0, 1.92163e-21
1, 4, 3, 87.6423, 0, 2.95828e-19
1, 4, 4, 87.9721, 0, 3.90133e-17
1, 4, 5, 95.6037, 0, 4.29118e-15
1, 4, 6, 88.3076, 0, 3.77325e-13
1, 4, 7, 93.9618, 0, 2.49824e-11
1, 4, 8, 95.8781, 0, 1.09188e-09
1, 4, 9, 88.5974, 0, 2.27104e-08
1, 4, 10, 89.2453, 0, 1.08982e-09
1, 4, 11, 88.9712, 0, 2.494e-11
1, 4, 12, 94.2493, 0, 3.77867e-13
1, 4, 13, 87.4813, 0, 4.2852e-15
1, 4, 14, 92.2652, 0, 3.9016e-17
1, 4, 15, 89.3736, 0, 2.95925e-19
1, 4, 16, 89.8344, 0, 1.92115e-21
1, 4, 17, 90.2699, 0, 1.08696e-23
1, 4, 18, 93.0486, 0, 5.43764e-26
1, 4, 19, 95.6502, 0, 2.44244e-28
1, 5, 0, 92.4881, 0, 6.04962e-24
1, 5, 1, 88.5235, 0, 1.19714e-21
1, 5, 2, 95.7042, 0, 2.11096e-19
1, 5, 3, 94.678, 0, 3.24651e-17
1, 5, 4, 92.8409, 0, 4.2874e-15
1, 5, 5, 95.7689, 0, 4.7446e-13
1, 5, 6, 93.3082, 0, 4.22595e-11
1, 5, 7, 95.6057, 0, 2.83711e-09
1, 5, 8, 91.5836, 0, 1.26066e-07
1, 5, 9, 89.9044, 1.31561e-05, 2.61006e-06
1, 5, 10, 90.8766, 0, 1.2608e-07
1, 5, 11, 88.8869, 0, 2.83592e-09
1, 5, 12, 88.6055, 0, 4.2232e-11
1, 5, 13, 89.7908, 0, 4.74282e-13
1, 5, 14, 88.1989, 0, 4.28337e-15
1, 5, 15, 93.6271, 0, 3.24539e-17
1, 5, 16, 96.2206, 0, 2.11072e-19
1, 5, 17, 90.7733, 0, 1.19727e-21
1, 5, 18, 95.9294, 0, 6.02212e-24
1, 5, 19, 91.3851, 0, 2.72048e-26
1, 6, 0, 93.9002, 0, 5.31988e-22
1, 6, 1, 88.5176, 0, 1.04813e-19
1, 6, 2, 93.1884, 0, 1.84396e-17
1, 6, 3, 94.1636, 0, 2.84086e-15
1, 6, 4, 89.6681, 0, 3.77198e-13
1, 6, 5, 90.2256, 0, 4.22197e-11
1, 6, 6, 91.8245, 0, 3.83094e-09
1, 6, 7, 89.6788, 0, 2.63082e-07
1, 6, 8, 95.479, 0.000126457, 1.21542e-05
1, 6, 9, 94.8861, 0.00254652, 0.000237226
1, 6, 10, 96.3084, 0.000126328, 1.2142e-05
1, 6, 11, 93.2953, 0, 2.63543e-07
1, 6, 12, 89.9792, 0, 3.83259e-09
1, 6, 13, 88.4495, 0, 4.2236e-11
1, 6, 14, 87.7128, 0, 3.77244e-13
1, 6, 15, 95.5906, 0, 2.84344e-15
1, 6, 16, 87.929, 0, 1.84275e-17
1, 6, 17, 90.5723, 0, 1.0482e-19
1, 6, 18, 96.0024, 0, 5.29498e-22
1, 6, 19, 89.0557, 0, 2.40517e-24
1, 7, 0, 96.0853, 0, 3.48792e-20
1, 7, 1, 87.8736, 0, 6.84876e-18
1, 7, 2, 94.5554, 0, 1.20507e-15
1, 7, 3, 91.3574, 0, 1.86159e-13
1, 7, 4, 93.1643, 0, 2.49597e-11
1, 7, 5, 92.1624, 0, 2.83525e-09
1, 7, 6, 93.0974, 0, 2.63361e-07
1, 7, 7, 91.7537, 0.000197761, 1.85876e-05
1, 7, 8, 88.936, 0.00761485, 0.000709222
1, 7, 9, 94.1627, 0.137695, 0.0130023
1, 7, 10, 89.5604, 0.00760288, 0.000708111
1, 7, 11, 95.0026, 0.000197928, 1.86041e-05
1, 7, 12, 88.1732, 0, 2.63144e-07
1, 7, 13, 88.1009, 0, 2.83311e-09
1, 7, 14, 91.9502, 0, 2.49616e-11
1, 7, 15, 88.4204, 0, 1.86122e-13
1, 7, 16, 87.7377, 0, 1.20389e-15
1, 7, 17, 90.5924, 0, 6.85414e-18
1, 7, 18, 90.7741, 0, 3.46911e-20
1, 7, 19, 88.0824, 0, 1.58352e-22
1, 8, 0, 88.7416, 0, 1.51344e-18
1, 8, 1, 94.8749, 0, 2.96916e-16
1, 8, 2, 92.4203, 0, 5.20849e-14
1, 8, 3, 89.8297, 0, 8.07012e-12
1, 8, 4, 95.9677, 0, 1.0907e-09
1, 8, 5, 92.7406, 0, 1.25956e-07
1, 8, 6, 93.9185, 0.000126255, 1.21335e-05
1, 8, 7, 90.2251, 0.0076181, 0.000709525
1, 8, 8, 95.2475, 0.275351, 0.0260028
1, 8, 9, 88.5941, 4.87289, 0.469532
1, 8, 10, 90.7154, 0.274213, 0.025896
1, 8, 11, 94.9393, 0.00762839, 0.000710484
1, 8, 12, 93.4262, 0.000126328, 1.21397e-05
1, 8, 13, 96.0904, 0, 1.26244e-07
1, 8, 14, 91.9706, 0, 1.09078e-09
1, 8, 15, 96.0929, 0, 8.08771e-12
1, 8, 16, 95.3136, 0, 5.22269e-14
1, 8, 17, 87.903, 0, 2.96952e-16
1, 8, 18, 91.2149, 0, 1.5069e-18
1, 8, 19, 92.0765, 0, 6.9104e-21
1, 9, 0, 92.3962, 0, 3.26627e-17
1, 9, 1, 94.7727, 0, 6.36819e-15
1, 9, 2, 94.6184, 0, 1.11051e-12
1, 9, 3, 94.7967, 0, 1.70269e-10
1, 9, 4, 89.4676, 0, 2.26599e-08
1, 9, 5, 92.5264, 1.31217e-05, 2.60514e-06
1, 9, 6, 95.4377, 0.00253889, 0.000236519
1, 9, 7, 87.3798, 0.136731, 0.0129118
1, 9, 8, 87.583, 4.86856, 0.469131
1, 9, 9, 93.0919, 89.9224, 9.02607
1, 9, 10, 87.3697, 4.87693, 0.469936
1, 9, 11, 89.3272, 0.137032, 0.0129401
1, 9, 12, 95.2994, 0.00254159, 0.00023677
1, 9, 13, 91.9656, 1.31323e-05, 2.60601e-06
1, 9, 14, 87.8528, 0, 2.26651e-08
1, 9, 15, 88.4254, 0, 1.69926e-10
1, 9, 16, 93.1245, 0, 1.10822e-12
1, 9, 17, 92.2397, 0, 6.35502e-15
1, 9, 18, 96.1324, 0, 3.24685e-17
1, 9, 19, 89.2336, 0, 1.49479e-19
1, 10, 0, 92.0633, 0, 1.51358e-18
1, 10, 1, 94.9838, 0, 2.96751e-16
1, 10, 2, 90.5507, 0, 5.20717e-14
1, 10, 3, 94.6615, 0, 8.07086e-12
1, 10, 4, 90.3628, 0, 1.0885e-09
1, 10, 5, 92.7812, 0, 1.25912e-07
1, 10, 6, 89.0178, 0.000126053, 1.21115e-05
1, 10, 7, 91.9206, 0.00762629, 0.000710291
1, 10, 8, 95.201, 0.27458, 0.0259308
1, 10, 9, 84.9045, 4.84774, 0.467176
1, 10, 10, 91.0144, 0.274237, 0.0258987
1, 10, 11, 90.8767, 0.00761836, 0.000709556
1, 10, 12, 91.5415, 0.00012611, 1.21181e-05
1, 10, 13, 94.4627, 0, 1.26015e-07
1, 10, 14, 95.1834, 0, 1.09053e-09
1, 10, 15, 94.5128, 0, 8.0796e-12
1, 10, 16, 94.7906, 0, 5.2164e-14
1, 10, 17, 93.2105, 0, 2.97083e-16
1, 10, 18, 90.6311, 0, 1.50632e-18
1, 10, 19, 93.5157, 0, 6.90888e-21
1, 11, 0, 95.9159, 0, 3.48806e-20
1, 11, 1, 93.4407, 0, 6.85108e-18
1, 11, 2, 87.4902, 0, 1.20332e-15
1, 11, 3, 94.1673, 0, 1.86234e-13
1, 11, 4, 90.3763, 0, 2.4926e-11
1, 11, 5, 92.4875, 0, 2.83536e-09
